State,County,FIPS,Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
TX,Hood,48221,0.5019549484,0.0036588596,0.00259775,0.0012458858,0.4428142092,0.0427767783,0,0.0012990244,0.0032653358,0.0042971054
TX,Hopkins,48223,0.1414812351,0.003170529,0.0300123446,0.0035195698,0,0.0953488166,0,0.0011484345,0.0028868036,0.0053947369
TX,Houston,48225,0.0533246428,0.0016417495,0.0021938377,0.0022158158,0,0.0414280048,0,0.0006441443,0.0016191739,0.0035819168
TX,Howard,48227,0.3039997694,0.0038206193,0.1972491238,0.0069800706,0.0005312161,0.0858929274,0,0.0013447682,0.0033803238,0.0048007201
TX,Hudspeth,48229,0.05450878,0.0048512215,0.0009533604,0.001343189,0,0.0456620315,0,0,0,0.0016989776
TX,Hunt,48231,0.1819273631,0.0065925851,0.0105476364,0.0100386225,0.0017100156,0.1260896679,0,0.0046248063,0.0116253024,0.010698727
TX,Hutchinson,48233,4.052860435,0.0023467724,3.656033016,0.0087049321,0.3487258007,0.0302249659,0,0.0009420213,0.0023679458,0.0035149808
TX,Irion,48235,0.0162971894,2.40507536597848E-005,0.0087625997,2.52355666852846E-005,0,0.0070435475,0,0,0,0.0004417559
TX,Jack,48237,0.0314492831,0.0004278371,0.0083232726,0.0011761406,0,0.019391177,0,0.0001073574,0.000269863,0.0017536353
TX,Jackson,48239,0.0953723212,0.0011597341,0.0220502249,0.0015775438,0,0.0596310906,0,0.0009212308,0.0023156821,0.0077168149
TX,Jasper,48241,0.2804639764,0.0075238992,0.1919538535,0.0024037154,0,0.0707396355,0,0.0005797299,0.0014572587,0.0058058842
TX,Jeff Davis,48243,0.0090525065,0.0002471822,3.53446277543274E-005,0.0004138855,0,0.0080472418,0,0,0,0.0003088524
TX,Jefferson,48245,3.655562043,0.0404302151,2.9669247556,0.0439938098,0.1578858414,0.3813404526,0,0.0090733827,0.0228076224,0.0331059634
TX,Jim Hogg,48247,0.032674361,0.000356374,0.0209508012,0.0003469476,0,0.0082510291,0,0.0003403229,0.0008554631,0.0015734231
TX,Jim Wells,48249,0.1558876801,0.0042997907,0.0494473749,0.0033508788,6.5121528262208E-005,0.084715933,0,0.0023518015,0.0059116893,0.0057450905
TX,Johnson,48251,0.3800797342,0.0086006933,0.0217452163,0.0105117672,0.1697933929,0.1452804848,0,0.0032550494,0.0081821656,0.0127109648
TX,Jones,48253,0.191231888,0.0010821777,0.0005974386,0.00180047,0.1390322166,0.0369028719,0,0.0012024027,0.0030224608,0.0075918497
TX,Karnes,48255,0.0454202715,0.0007859382,0.0105583362,0.0023852409,0.0002885023,0.0245976182,0,0.0012371865,0.0031098988,0.0024575504
TX,Kaufman,48257,0.2486139497,0.0183167635,0.0303525623,0.0072875715,0,0.1694917365,0,0.0027501819,0.0069130934,0.0135020406
TX,Kendall,48259,0.0666086006,0.0024562237,0.0028609142,0.0049734166,0,0.0500503531,0,0,0,0.0062676929
TX,Kenedy,48261,0.04136698,0.00001582,0.0003957474,0.0001096381,0,0.0234665835,0,0,0,0.0173791911
TX,Kent,48263,0.0155175036,1.11294100821198E-005,0.0101977447,1.14343894541726E-005,0,0.0037889424,0,0,0,0.0015082528
TX,Kerr,48265,0.1031630102,0.0069662675,0.0038170186,0.0095693779,0,0.060446044,0,0.0047848606,0.0120276322,0.0055518094
TX,Kimble,48267,0.0460050649,0.0059142484,0.0010133906,0.0004787724,0,0.0357773543,0,0.0006370741,0.0016014031,0.000582822
TX,King,48269,0.0064594429,2.73266772233812E-006,0.0001902892,0.0001650731,0,0.0058240866,0,0,0,0.0002772612
TX,Kinney,48271,0.0127185134,0.0001141543,3.90245554531049E-005,0.0002569597,0,0.0119883424,0,0,0,0.0003200324
TX,Kleberg,48273,0.2651755684,0.0027529563,0.1743873961,0.0084858187,0.0039639656,0.0590216095,0,0.001129639,0.0028395579,0.0125946253
TX,Knox,48275,0.0166773515,0.0003172645,7.06922380762315E-005,0.0010850048,0,0.010869736,0,0,0,0.0043346539
TX,Lamar,48277,0.7285304136,0.0067635968,0.0425206769,0.0067150189,0.5792505565,0.0801517062,0,0.0011445585,0.0028770597,0.00910724
TX,Lamb,48279,2.3024274127,0.0009007191,0.0087914471,0.0044411085,2.2423237466,0.0329936848,0,0.0007766387,0.0019522215,0.0102478464
TX,Lampasas,48281,0.0381683468,0.0012226854,0.0019033623,0.0015001919,0,0.0302170632,0,0.0004419981,0.0011110467,0.0017719991
TX,La Salle,48283,0.0367132323,0.0003075951,7.43686102893099E-005,0.0002979672,0,0.030895786,0,0.0011937545,0.0030007208,0.00094304
TX,Lavaca,48285,0.1299927438,0.00273942,0.0819874692,0.0017031907,1.77774286577839E-005,0.0396847226,0,0,0,0.0038601638
TX,Lee,48287,0.0556590842,0.0010663514,0.0157004834,0.0013645531,0,0.0349957723,0,0,0,0.0025319241
TX,Leon,48289,0.1173447647,0.0008975501,0.0313852565,0.0007740839,0,0.0812057155,0,0,0,0.0030821587
TX,Liberty,48291,0.1601152957,0.0056941994,0.0253142024,0.006809685,0,0.1056557597,0,0.0025972724,0.0065287246,0.0075154522
TX,Limestone,48293,3.2749417106,0.0016794523,0.0075300021,0.0026464708,3.2196312792,0.0367455478,0,0.000740766,0.0018620533,0.0041061393
TX,Lipscomb,48295,0.0124363632,0.0001863068,0.0034995186,0.0013723085,0,0.0058769676,0,0,0,0.0015012617
TX,Live Oak,48297,0.3867116567,0.0035191235,0.3077989491,0.0060499951,0,0.0656865239,0,0,0,0.0036570651
TX,Llano,48299,0.1403929774,0.0011549137,0.0005310708,0.0005808284,0.1051347881,0.0262680828,0,0.0007729732,0.0019430131,0.0040073074
TX,Loving,48301,0.0115292535,0.0072332509,0.0031391063,6.15944271394779E-005,0,0.0009551149,0,0,0,0.000140187
TX,Lubbock,48303,0.998830555,0.0434759214,0.0433090434,0.0888914241,0.3920540841,0.3232089186,0,0.0200834976,0.0504835766,0.0373240891
TX,Lynn,48305,0.0350852701,0.0003576362,0.0002006569,0.0014567617,0,0.0235374796,0,0,0,0.0095327358
TX,McCulloch,48307,0.0278271526,0.0008611123,0.0012636369,0.0008273597,0,0.01782266,0,0.0013322753,0.0033489196,0.0023711887
TX,McLennan,48309,1.096343635,0.0337523353,0.0592261963,0.0031341339,0.511951857,0.3769908263,0.0139289719,0.0196659852,0.0494340817,0.0282592472
TX,McMullen,48311,0.0348344413,2.6068084372599E-005,0.0262642077,0.000644811,0,0.006542251,0,0,0,0.0013571035
TX,Madison,48313,0.0612352643,0.0009282917,0.0052102702,0.0001190884,0,0.0531621947,0,0,0,0.0018154194
TX,Marion,48315,0.4022075569,0.0005279552,0.1177887354,0.0009150942,0.2576194734,0.0224815323,0,0,0,0.0028747665
TX,Martin,48317,0.0484275388,0.0002743603,0.0156262308,0.0014899971,0,0.027090751,0,0,0,0.0039461996
TX,Mason,48319,0.0119601764,3.55403349099835E-005,0.0002498986,0.0012543375,0,0.0097282472,0,0,0,0.0006921528
TX,Matagorda,48321,0.2568384873,0.0029541756,0.1363290625,0.0278201833,0.0004792911,0.0606362707,0,0.0022422199,0.0056362331,0.0207410512
TX,Maverick,48323,0.0588764415,0.0028614894,0.0041964175,0.0004105884,0,0.0484405889,0,0.0001610361,0.0004047946,0.0024015266
TX,Medina,48325,0.2218654103,0.002021461,0.0021988571,0.0070095234,0,0.0620977732,0,0.0405352784,0.1018929075,0.0061096096
TX,Menard,48327,0.0088967008,0.0001394213,7.04836983620356E-005,0.0001805351,0,0.0081167584,0,0,0,0.0003895024
TX,Midland,48329,0.4301523647,0.0207409116,0.110195224,0.028863651,2.57683372468667E-006,0.1689549909,0,0.0225778866,0.056753691,0.0220634328
TX,Milam,48331,2.3502741805,0.0015577656,1.1420028897,0.0024311606,1.1397357169,0.0568373341,0,0.0002576577,0.0006476695,0.0068039863
TX,Mills,48333,0.0162934933,0.0004862037,0.000319501,0.0005215972,0,0.0137473635,0,0,0,0.0012188278
TX,Mitchell,48335,0.2143211917,0.0005677575,0.0001448523,0.0014309614,0.1668319649,0.0419099399,0,0,0,0.0034357157
TX,Montague,48337,0.0606292001,0.0014309613,0.0018891568,0.0034776991,0,0.0485157909,0,0.0006105753,0.0015347935,0.0031702232
TX,Montgomery,48339,1.1004797812,0.0327558824,0.1237796633,0.0402537947,0.361079361,0.4446727992,0,0.0097557769,0.0245229471,0.0636595567
TX,Moore,48341,1.1543588935,0.0014765839,1.0956394479,0.0074571989,0.0035274983,0.0372189591,0,0.0005640972,0.0014179603,0.007057148
TX,Morris,48343,0.0839738246,0.0007449305,0.0445273566,0.0021676359,0.0013074656,0.0330414565,0,0,0,0.0021849795
TX,Motley,48345,0.0065660418,0.000022818,0.0002425423,1.14343894541726E-005,0,0.0051377594,0,0,0,0.0011514878
TX,Nacogdoches,48347,0.2022477389,0.0071455643,0.0442869616,0.0075870137,0,0.1263104635,0,0.0024909523,0.0062614679,0.0081653154
TX,Navarro,48349,0.2160312132,0.0044376936,0.0112640846,0.0067673305,0,0.1821653611,0,0.0008373876,0.0021049282,0.0084544275
TX,Newton,48351,0.0346586503,0.000454918,0.0028047246,0.0006846119,0,0.0275666748,0,0,0,0.0031477211
TX,Nolan,48353,0.2334580395,0.001611982,0.0165518669,0.0033346765,0.0798051237,0.0623943282,0.06449114,0.0004831082,0.0012143837,0.0035714302
TX,Nueces,48355,3.2555056927,0.058280032,1.9991487063,0.0106118233,0.533949378,0.5056855521,0,0.0257911839,0.0648309089,0.0572081082
TX,Ochiltree,48357,0.0449230241,0.0009778835,0.0167497723,0.0047202079,0,0.0176186942,0,0.0008803306,0.0022128717,0.0017632638
TX,Oldham,48359,0.0527873205,0.0001305093,7.04836983620356E-005,0.0004424823,0,0.0498003938,0,0.0004079581,0.001025476,0.0009100172
TX,Orange,48361,2.7714465636,0.0085507702,0.9311266818,0.0109689988,1.6457432118,0.1584668549,0,0.0013041855,0.0032783099,0.0120075508
TX,Palo Pinto,48363,0.199608967,0.0025115367,0.012487759,0.0026883907,0.1190498051,0.0579370198,0,0,0,0.0049344557
TX,Panola,48365,0.3373853844,0.0016007805,0.2542381114,0.0031157287,0.0006044326,0.0648994883,0,0.0024698722,0.0062084785,0.0042484922
TX,Parker,48367,0.1899691965,0.0065640612,0.0180958166,0.0076162755,0.000162055,0.1397205631,0,0.002421055,0.0060857688,0.0093036014
TX,Parmer,48369,0.0451340378,0.0005382653,0.0062838624,0.0029527935,0,0.0270332681,0,0,0,0.0083258485
TX,Pecos,48371,0.2506888688,0.0043725242,0.1756547372,0.0027558244,0,0.0626517569,0,0.0009324374,0.0023438517,0.0019777369
TX,Polk,48373,0.145795043,0.0027317286,0.0266920018,0.0017849219,0,0.1043224977,0,0.0005797299,0.0014572587,0.0082269044
TX,Potter,48375,2.9986952164,0.0229541179,0.0726439683,0.0445359958,2.5291963212,0.2321022907,0,0.0229471119,0.0576818037,0.0166336069
TX,Presidio,48377,0.0127180656,0.0002996417,0.0001131841,0.0004648521,0,0.0088901641,0,0.0006441443,0.0016191739,0.0006869054
TX,Rains,48379,0.0222243512,0.0003926269,0.0012230262,0.0004517034,0,0.0181142099,0,0,0,0.0020427849
TX,Randall,48381,0.2205104637,0.0088125225,0.0155793116,0.0489849582,0,0.1381181396,0,0,0,0.0090155319
TX,Reagan,48383,0.0453621713,0.0002499468,0.0363092948,0.0005888547,0,0.0068405833,0,0,0,0.0013734917
TX,Real,48385,0.0065508924,3.43152941805567E-005,0.000208423,2.28638513541742E-005,0,0.0056921319,0,0,0,0.0005931583
TX,Red River,48387,0.0370097607,0.0008579993,0.0033029855,0.0025749595,0.0001343392,0.0253721768,0,0.0003542794,0.0008905445,0.0035224766
TX,Reeves,48389,0.1216529044,0.0009181593,0.0567843276,0.0031050746,0,0.0563471793,0,0.0008805915,0.0022135266,0.0014040455
TX,Refugio,48391,0.0923473076,0.0005039261,0.0393058929,0.0008676789,1.95150720950902E-005,0.045086582,0,0.0004831082,0.0012143837,0.0048662208
TX,Roberts,48393,0.0097928393,0.0004399311,0.0033632941,0.0003127085,0,0.005115595,0,0,0,0.0005613107
TX,Robertson,48395,0.7486260117,0.0007620267,0.0027763018,0.0020091796,0.6899831836,0.0475070716,0,0.0005797299,0.0014572587,0.0035512598
TX,Rockwall,48397,0.1405157051,0.0037325947,0.0059073928,0.0107649253,0,0.0916541058,0,0.0040846081,0.0102674159,0.0141046625
TX,Runnels,48399,0.0381193313,0.000712908,0.0055992255,0.0022743334,0,0.0222607032,0,0,0,0.0072721612
TX,Rusk,48401,4.9685176516,0.0035440895,0.0822575624,0.0105359432,4.7859603985,0.0776960103,0,0.0010667646,0.0026815101,0.004775373
TX,Sabine,48403,0.0274519692,0.0005914155,0.0012179591,0.0005163332,0,0.0205371719,0,0,0,0.0045890896
TX,San Augustine,48405,0.024950188,0.0005260605,0.0004776351,0.0008812504,0,0.0196670552,0,0,0,0.0033981867
TX,San Jacinto,48407,0.0544302392,0.0004233488,0.0003068901,0.0003536689,0,0.049818799,0,0,0,0.0035275325
TX,San Patricio,48409,0.6623186844,0.0044231938,0.0446277432,0.0103216084,0.4645828395,0.1207189448,0,0.0012065902,0.0030329879,0.0134047766
TX,San Saba,48411,0.0122945701,0.0005127995,0.0001897572,0.0005598927,0,0.0094651464,0,0,0,0.0015669743
TX,Schleicher,48413,0.0132308243,0.0002117098,0.0028254081,0.0004719955,0,0.0092126492,0,0,0,0.0005090617
TX,Scurry,48415,0.0785164612,0.0014148296,0.0163991107,0.002914702,0.0050025684,0.044144362,0,0.0008373876,0.0021049282,0.0056985726
TX,Shackelford,48417,0.0248516008,0.0002161415,0.0106190658,0.0006702316,0,0.0116469003,0,0,0,0.0016992616
TX,Shelby,48419,0.0755609737,0.0017348979,0.0082121551,0.0033781396,0,0.0544127699,0,0.0008127215,0.0020429251,0.0049673644
TX,Sherman,48421,0.0434534949,0.0001678972,0.0160540156,0.0016052639,0,0.0194167956,0,0,0,0.0062095226
TX,Smith,48423,1.0245629802,0.035924971,0.5391816997,0.0322755107,0,0.3300492584,0,0.0175453092,0.0441033772,0.0254828539
TX,Somervell,48425,0.0179456345,0.0007161338,0.0006895447,0.0003644939,0,0.0148945526,0,0,0,0.0012809095
TX,Starr,48427,0.0811789111,0.002615809,0.0200599797,0.0010479023,0,0.0527888385,0,0.0001805084,0.0004537395,0.0040321336
TX,Stephens,48429,0.0277292498,0.0007455519,0.0021472625,0.0014842182,0,0.0149897963,0,0.0016962467,0.0042638282,0.002402346
TX,Sterling,48431,0.0258164997,9.40336585089841E-005,0.0164260249,0.0001923438,0,0.0086566483,0,0,0,0.000447449
TX,Stonewall,48433,0.0088321974,0.0001396568,3.53446277543274E-005,2.52355666852846E-005,0,0.0070477643,0,0.000042943,0.0001079434,0.0014333097
TX,Sutton,48435,0.0703121043,0.0004042434,0.0331352786,0.0006979853,0,0.0352563917,0,0,0,0.0008182053
TX,Swisher,48437,0.0418803432,0.0004988429,0.0006073562,0.0027644819,0,0.0259533346,0,0.0019861117,0.0049924575,0.0050777585
TX,Tarrant,48439,4.5543286962,0.3296528579,0.5858950526,0.216681302,0.5830560284,1.8356605475,0,0.2261765905,0.5685366277,0.2086696895
TX,Taylor,48441,0.3825552694,0.0223377939,0.0154690881,0.0274245834,0,0.2494076453,0,0.0151013412,0.0379600126,0.0148548049
TX,Terrell,48443,0.0275709918,5.42691178867715E-005,0.0202765413,0.000013214,0,0.0060793075,0,0,0,0.00114766
TX,Terry,48445,0.0513645782,0.0009507453,0.0044291096,0.0037197917,0,0.0297337164,0,0.0011809313,0.0029684891,0.0083817949
TX,Throckmorton,48447,0.0073830093,0.0001489263,7.04836983620356E-005,0.0002136334,0,0.0054437896,0,0,0,0.0015061762
TX,Titus,48449,7.2568498217,0.0031844186,0.016418889,0.0045422439,7.1474483866,0.0768780194,0,0.0009143706,0.0022984423,0.0051650512
TX,Tom Green,48451,0.3755409096,0.014515089,0.0151588314,0.0165139932,0.0919424568,0.1529193524,0,0.0195153437,0.0490554212,0.015920422
TX,Travis,48453,2.2814217918,0.1727225122,0.2437737621,0.1254915817,0.3820412605,1.0993501171,0,0.035201099,0.0884844674,0.1343569918
TX,Trinity,48455,0.0285120895,0.0007481084,0.0008410546,0.0007653195,0,0.0230747061,0,0,0,0.003082901
TX,Tyler,48457,0.0398247854,0.0010232454,0.0018137194,0.0009863332,0,0.0327911764,0,0,0,0.003210311
TX,Upshur,48459,0.104366581,0.0021252011,0.0341923189,0.0065140364,0,0.0557632189,0,0.0007085588,0.0017810935,0.0032821534
TX,Upton,48461,0.0586897197,0.0002438114,0.0477604431,0.0006618026,0,0.0086458615,0,0,0,0.0013778011
TX,Uvalde,48463,0.0621587608,0.002334322,0.0029469886,0.001923877,0,0.039823059,0,0.0029635544,0.0074494388,0.0047175211
TX,Val Verde,48465,0.06788955,0.0041162208,0.0013228058,0.0027209686,0,0.0441681571,0,0.0029456783,0.0074045073,0.0052112121
TX,Van Zandt,48467,0.1489979064,0.002705379,0.0085318243,0.0031992638,0,0.1282553423,0,0,0,0.006306097
TX,Victoria,48469,0.4483467546,0.0120644105,0.2019346161,0.0080770978,0.0348223682,0.1697062226,0,0.0032215906,0.0080980641,0.0104223847
TX,Walker,48471,0.1810535782,0.0049016832,0.0054081881,0.0039251559,0,0.1462097566,0,0.0041015678,0.0103100463,0.0061971802
TX,Waller,48473,0.1754292909,0.00255721,0.0594592662,0.0031581963,0.013499618,0.0893076905,0,0,0,0.00744731
TX,Ward,48475,0.4279949634,0.0007342814,0.0318191762,0.0025627978,0.3472958833,0.0431075722,0,0.000450901,0.0011334239,0.0008909276
TX,Washington,48477,0.1030641879,0.00353428,0.0107685497,0.0018470258,0,0.0775075918,0,0.0010431994,0.0026222771,0.0057412641
TX,Webb,48479,0.4073191507,0.0179644193,0.014708511,0.0109334991,0.0859057178,0.2144493716,0,0.0132347401,0.0332679639,0.0168549281
TX,Wharton,48481,0.1569720846,0.0039903797,0.0172200268,0.0039549973,0.0003215844,0.1145204741,0,0.0009591463,0.0024109878,0.0135944882
TX,Wheeler,48483,0.0607938035,0.000593611,0.0051114781,0.0021465364,7.48523313358713E-007,0.050916009,0,0,0,0.0020254204
TX,Wichita,48485,0.3085851063,0.0186964182,0.040835809,0.0282830087,0,0.1634426961,0,0.0118618631,0.0298169861,0.0156483251
TX,Wilbarger,48487,1.229622469,0.0014588054,0.0050267375,0.0037035435,1.1667147752,0.0421570479,0,0.001259747,0.0031666052,0.0061352072
TX,Willacy,48489,0.0405374283,0.0009243906,0.0037789516,0.0010699079,0,0.023927128,0,0,0,0.0108370502
TX,Williamson,48491,0.5348258784,0.0234023515,0.0351061008,0.0295665777,0,0.3349904918,0,0.0145895339,0.0366734925,0.06049733
TX,Wilson,48493,0.0530416382,0.0012865002,0.0010949092,0.0061925175,0,0.0408256875,0,0,0,0.0036420237
TX,Winkler,48495,0.081542015,0.0006299321,0.0635831646,0.00233933,0,0.0096860348,0,0.0011083904,0.0027861437,0.0014090195
TX,Wise,48497,0.3111980175,0.0035843817,0.1567997273,0.0033313008,0,0.1301917913,0,0.0026731989,0.0067195793,0.0078980382
TX,Wood,48499,0.1007468064,0.0024107297,0.0339966003,0.0029262114,0.0058474641,0.0486392397,0,0.0003220722,0.0008095891,0.0057948998
TX,Yoakum,48501,0.3814727264,0.0004393407,0.0410525183,0.0010036098,0.3159265582,0.017297462,0,0,0,0.0057532374
TX,Young,48503,0.2509749696,0.0017157369,0.0086385706,0.0037255213,0.1892501651,0.0272990957,0,0.0046485749,0.0116850531,0.004012252
TX,Zapata,48505,0.0325763709,5.98714364548642E-005,0.0090927075,0.0001081726,0,0.0194635032,0,0,0,0.0038521163
TX,Zavala,48507,0.0250162382,0.0008914839,0.0014703762,0.0002185544,0,0.020475595,0,0,0,0.0019602286
UT,Beaver,49001,0.0625670393,0.0115370719,4.12293395949868E-005,0.009610792,0,0.0361896555,0,0.001055558,0.0026533406,0.001479392
UT,Box Elder,49003,0.2502476874,0.0241862073,0.0273856944,0.0257174818,6.79343437465762E-005,0.1446390613,0,0.0020906902,0.0052553379,0.0209052801
UT,Cache,49005,0.3064628139,0.0370185575,0.0158336326,0.0560073602,0.0001601932,0.1233134682,0,0.0163385985,0.041070084,0.0167209197
UT,Carbon,49007,0.5513604433,0.0133271662,0.0754654147,0.0148690929,0.3800439514,0.0521049094,0,0.0034553235,0.0086855935,0.0034089918
UT,Daggett,49009,0.0155890373,0.0006549173,0.0089161496,0.000600649,4.54460583054344E-006,0.0041155186,0,0.0001825076,0.0004587663,0.0006559843
UT,Davis,49011,1.0561369306,0.0019197871,0.5750666744,0.1311569807,0.001084599,0.3138221848,0,5.50530541353179E-006,0.000013837,0.0330673623
UT,Duchesne,49013,0.09132966,0.0082510558,0.0340884164,0.011019113,0,0.0302035061,0,0.0010671796,0.00268255,0.004017839
UT,Emery,49015,4.0291425498,0.0136826479,0,0.006182217,3.9483939278,0.0555817015,0,0.0007340809,0.0018452427,0.0027227321
UT,Garfield,49017,0.0378006188,0.005713089,0.0001734871,0.00444708,0,0.020569012,0,0.0006070438,0.0015259126,0.0047649944
UT,Grand,49019,0.0890847564,0.0011727253,0.0261332121,0.0060484833,0,0.0437073206,0,0.0025115648,0.0063132846,0.0031981657
UT,Iron,49021,0.1812488855,0.0289979182,0.0001767871,0.0342057793,0,0.093281911,0,0.0052182648,0.013117076,0.0062511491
UT,Juab,49023,0.2048926658,0.011735208,0.0019045399,0.0066655422,0,0.0590374207,0.1207929468,0.0007344786,0.0018462516,0.002176278
UT,Kane,49025,0.038416812,0.0072785175,0,0.0059481457,0,0.0196356021,0,0.0007515017,0.0018890369,0.002914008
UT,Millard,49027,3.8154486451,0.0184668002,0.0023449187,0.0103814943,3.7102573441,0.0657822997,0,0.0005904656,0.0014842423,0.0061410801
UT,Morgan,49029,0.132240476,0.0008262849,0,0.0071062569,0,0.0188953077,0.1032467925,0,0,0.002165834
UT,Piute,49031,0.0147965487,0.0020262204,0,0.0016387885,0,0.0049124188,0,0,0,0.0062191209
UT,Rich,49033,0.0178369599,0.0022235841,0,0.0023108649,0,0.0064963787,0,0,0,0.0068061322
UT,Salt Lake,49035,2.6261526414,0.0280278028,0.3279564152,0.5686418644,0.1784999691,1.0803453566,0,0.0948893652,0.2385219453,0.1092699228
UT,San Juan,49037,0.4188659008,0.006949513,0.3524240738,0.005518531,5.33322859733517E-005,0.043856655,0,0.0019508115,0.004903723,0.0032092612
UT,Sanpete,49039,0.0862628115,0.0251163029,4.15798284751152E-005,0.0219325117,0.0005769883,0.0343862662,0,0.0001825076,0.0004587663,0.0035678887
UT,Sevier,49041,0.128725571,0.0262069852,0.0067369615,0.0180489987,0.0074737965,0.0615992961,0,0.0007050237,0.0017722081,0.0061823013
UT,Summit,49043,0.180735856,0.0008531436,0.0310681744,0.0405859072,0.0001208865,0.1003515302,0,0,0,0.0077562142
UT,Tooele,49045,0.2593047345,0.0470745605,0.0224111132,0.0274600858,0.0205330292,0.1211446022,0,0.003650133,0.0091752817,0.0078559288
UT,Uintah,49047,1.2121745407,0.0074203038,0.0026178169,0.01547784,1.1291919267,0.0433557742,0,0.0022971657,0.0057743462,0.0060393673
UT,Utah,49049,0.8499083903,0.0177565095,0.1097449219,0.1792377174,0.0003712221,0.4528508302,0,0.0117979907,0.0296564338,0.0484927648
UT,Wasatch,49051,0.0766010212,0.0045299679,8.30824370091054E-006,0.0119682386,4.16588118824346E-005,0.0393419774,0,0.0047073703,0.0118328481,0.0041706518
UT,Washington,49053,0.2283224642,0.0133390084,0.0004405082,0.0323755858,0.0015336744,0.1438764106,0,0.0044395302,0.01115958,0.0211581666
UT,Wayne,49055,0.023756683,0.0100733579,0,0.0046675944,0,0.0063381321,0,0.0004209975,0.0010582564,0.0011983446
UT,Weber,49057,0.4527690999,0.0258512511,0.0216199679,0.1203095015,0.0134387762,0.2146232899,0,0.0098102064,0.0246597637,0.0224563432
VT,Addison,50001,0.117432754,0.0063272979,0.0079641729,0.0245269068,0,0.0566283228,0,0.0039931667,0.0100375637,0.0079553231
VT,Bennington,50003,0.1264584286,0.0089261484,0.0032023655,0.0245183774,0,0.0730870605,0,0.0032964383,0.0082862062,0.0051418322
VT,Caledonia,50005,0.1041905961,0.0049226707,0.0035409842,0.0257341253,5.91208394363962E-005,0.0643488864,0,0.0002272833,0.0005713206,0.0047862048
VT,Chittenden,50007,0.6471591604,0.0945246206,0.0436861886,0.1311561906,0.072913996,0.2146900578,0,0.0190179434,0.0478051109,0.0233650525
VT,Essex,50009,0.0223463901,0.0003824138,0.0010050838,0.0056566049,0,0.009134999,0,0,0,0.0061672886
VT,Franklin,50011,0.1566439466,0.0130756156,0.0186060972,0.0429583438,3.42874497670828E-006,0.0644934858,0,0.0025278688,0.0063542645,0.0086248421
VT,Grand Isle,50013,0.0241346764,0.0004613696,2.74203427520693E-005,0.005277649,0,0.0105180923,0,0,0,0.0078501452
VT,Lamoille,50015,0.0782407429,0.0059376989,0.0006453574,0.0181054054,0,0.0420508938,0,0.0020353892,0.0051163265,0.0043496717
VT,Orange,50017,0.0973434462,0.0032181787,0.0015635829,0.0227639349,0.0002426518,0.0606541496,0,0.0010224089,0.0025700134,0.0053085259
VT,Orleans,50019,0.0781266069,0.0040091519,0.0016790847,0.0198605858,0,0.0438647925,0,0.0007924541,0.0019919801,0.0059285578
VT,Rutland,50021,0.1929616366,0.0141915173,0.004697964,0.0417015346,2.57683372468667E-006,0.1113859588,0,0.0034818509,0.0087522782,0.0087479559
VT,Washington,50023,0.1982350013,0.0147520194,0.0036831396,0.0448874117,0,0.1063826887,0,0.0061390035,0.0154315236,0.0069592147
VT,Windham,50025,0.219964111,0.0125964437,0.0156864722,0.0302255358,0,0.151740971,0,0,0,0.0097146884
VT,Windsor,50027,0.2150576197,0.0111156097,0.0029167539,0.0425186209,0,0.1472117757,0,0.0010416276,0.0026183211,0.0076349107
VA,Accomack,51001,0.2169584339,0.0051318451,0.0766067504,0.0129330959,0.0243206815,0.0636389665,0,0.0024176736,0.006077264,0.0258321571
VA,Albemarle,51003,0.3423764034,0.0307776499,0.0488159322,0.0228827141,0.0002435636,0.1785916504,0,0.0122963623,0.0309091778,0.0178593531
VA,Alleghany,51005,0.0864155745,0.0011872072,0.0325196072,0.0052489336,0,0.040189765,0,0,0,0.0072700615
VA,Amelia,51007,0.0398070798,0.0004572443,0.0056484304,0.0035725921,0.00175087,0.0256230295,0,0,0,0.0027549136
VA,Amherst,51009,0.1135932658,0.002358053,0.049382908,0.0093358378,0,0.0479004798,0,0,0,0.0046159872
VA,Appomattox,51011,0.0555311521,0.0007411423,0.0237524921,0.0042188276,0,0.0245260902,0,0,0,0.0022925998
VA,Arlington,51013,0.5620509562,0.0522766488,0.0536250988,0.050556333,0,0.2252349054,0,0.0419484352,0.1054451382,0.0329643968
VA,Augusta,51015,0.3325605966,0.0051686334,0.111751033,0.0202295964,0,0.1742390652,0,0.00255803,0.0064300825,0.0121841561
VA,Bath,51017,0.0199359987,0.0007143498,0.0062511197,0.0017314409,0,0.0081205878,0,0.0005799908,0.0014579136,0.001080596
VA,Bedford,51019,0.2078446594,0.0031778722,0.0966181863,0.0180301683,0.00000714,0.0798351951,0,0,0,0.0101760976
VA,Bland,51021,0.0490817853,0.0014882747,0.0064547934,0.0020851305,0,0.0381166176,0,0,0,0.0009369691
VA,Botetourt,51023,0.3000057074,0.0019336073,0.0307530234,0.0091601408,0,0.1177322815,0.1349503894,0,0,0.0054762651
VA,Brunswick,51025,0.0774144076,0.001116845,0.0140142133,0.0054928411,0,0.0542245493,0,0,0,0.0025659588
VA,Buchanan,51027,0.0642250613,0.0028260167,0.0091211199,0.0076643554,0.0022958275,0.0378950435,0,0.000476719,0.001198321,0.0027476583
